Acute_oral_toxicity,group,smiles
5.2010002,training,CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O
1.864,training,CC(C)C(O)C(C)(C)CO
3.177,training,COP(=S)(OC)SCC(=O)N1CCOCC1
1.079,training,O=C(O)C(=O)O
1.888,training,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
1.198,training,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
3.6900001,training,O=C(O)C1C2CCC(O2)C1C(=O)O
2.9449999,training,O=C(CO)c1coc(=O)c2c(O)cccc12
2.533,training,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
3.28,training,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
1.938,training,CC1=CC(C)(C)Nc2ccccc21
1.495,training,Cc1[nH]c(=O)[nH]c(=O)c1CO
2.174,training,CCN(CC)C(=S)S
2.5739999,training,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
2.0829999,training,Oc1cccc2cccnc12
1.705,training,CCN(CCC#N)c1cccc(C)c1
1.9859999,training,c1ccc2[nH]c(-c3cscn3)nc2c1
4.4349999,training,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
1.556,training,CCN(CCC#N)c1ccccc1
3.744,training,O=C1C=C2C(=CCOC2O)O1
3.223,training,S=c1[nH]c2ccccc2s1
2.3180001,training,COc1cccc(O)c1
2.516,training,CCCCSP(SCCCC)SCCCC
2.276,training,CN(C)C(=O)Nc1ccc(Cl)cc1
1.751,training,CCOc1ccc(NC(N)=O)cc1
1.89,training,COc1ccc(O)cc1
1.584,training,COc1ccc(OC)cc1
1.465,training,CC(=O)OCCC(C)CCC=C(C)C
2.312,training,CCCCCCCCCCCCOS(=O)(=O)O
3.4579999,training,C1CN1
1.541,training,FC(F)(F)C(Cl)Br
4.7579999,training,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C
4.0170002,training,COP(=O)(OC)SC
2.01,training,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
2.8380001,training,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
2.609,training,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1
4.0289998,training,O=NN(CCCl)C(=O)NCCCl
3.175,training,CC(Cc1ccccc1)N(C)Cc1ccccc1
2.405,training,CCOc1ccc(N)cc1
1.895,training,Cl/C=C/Cl
1.4299999,training,NCCCO
2.54,training,C1=Nc2ccccc2Oc2ccccc21
1.952,training,c1ccc2nc3ccccc3cc2c1
2.1789999,training,c1ccc2c(c1)Oc1ccccc1O2
2.323,training,c1ccc2c(c1)OCO2
1.819,training,C1CN2CCN1CC2
1.9680001,training,C1CCC2OC2C1
1.671,training,C1C[SiH2]C1
0.78899997,training,C1CCCC1
1.829,training,c1cn[nH]c1
2.4909999,training,c1c[nH]cn1
1.596,training,c1nc[nH]n1
4.9330001,training,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl
4.8509998,training,CCOP(=S)(OCC)Oc1cnccn1
5.0229998,training,CCOP(=S)(OCC)SCCSCC
1.6160001,training,CCOP(=S)(S)OCC
1.83,training,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
2.082,training,NC(=O)N1c2ccccc2C=Cc2ccccc21
2.437,training,COc1c2occc2cc2ccc(=O)oc12
4.349,training,CCOP(=S)(OCC)Oc1ccc2c(C)cc(=O)oc2c1
2.711,training,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
2.802,training,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl
1.329,training,C=CCc1ccccc1
3.654,training,CC(N)Cc1ccccc1
3.6170001,training,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
2.757,training,CCCCCCCCCCCC(=O)OCCSC#N
3.914,training,CCS(=O)CCSP(=O)(OC)OC
1.829,training,CCCCC(CC)COP(OCC(CC)CCCC)OCC(CC)CCCC
2.5380001,training,OC(O)C(Cl)(Cl)Cl
2.177,training,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
3.573,training,C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@](O)([C@H](C)OC)C(C)(C)O)C12
2.3499999,training,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
2.711,training,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
1.473,training,[O-][n+]1c2ccccc2nc2ccccc21
3.161,training,CCN(CC)C(=O)c1ccc(O)c(OC)c1
3.602,training,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
3.362,training,O=[N+]([O-])c1cc(I)c(O)c(I)c1
2.431,training,O=P(O)(O)OCC(Cl)(Cl)Cl
3.9679999,training,O=[N+]([O-])c1ccc(OP(=O)(OCCCl)OCCCl)cc1
5.184,training,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
4.4860001,training,CCOP(=O)(O/C=C/Cl)OCC
3.823,training,FC(F)(F)c1nc2ccccc2[nH]1
3.2679999,training,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
2.727,training,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
2.6099999,training,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O
1.8609999,training,Cc1[nH]c(=O)n(C(C)C)c(=O)c1Br
3.6930001,training,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)C23
2.5150001,training,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
1.6619999,training,FC(F)(F)c1cc(Cl)ccc1Cl
2,training,FC(F)(F)c1ccc(Cl)cc1Cl
2.839,training,O=C(O)c1cc(Cl)ccc1O
4.54,training,CCOP(=O)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
2.664,training,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
3.678,training,COP(=O)(OC)O/C(C)=C/C(=O)OC(C)c1ccccc1
1.966,training,CC(=O)OCc1ccc2c(c1)OCO2
3.6110001,training,O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F
4.3470001,training,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
1.8710001,training,FC(F)(F)c1ccc(Cl)c(Cl)c1
2.283,training,O=C=Nc1cccc(C(F)(F)F)c1
3.3310001,training,CCOP(=S)(CC)Sc1ccc(C(C)(C)C)cc1
2.3369999,training,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
3.0710001,training,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1
4.1849999,training,O=C(CF)Nc1ccccc1
4.263,training,COc1ccc(NC(=O)CF)cc1
2.1760001,training,CN(C)C(=O)CCNc1ccc(Br)cc1
4.2870002,training,CCOP(=S)(N=C1SCCS1)OCC
3.6949999,training,CCOP(=S)(OCC)Sc1nc(C)cc(C)n1
3.664,training,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
3.753,training,CCOP(=S)(CC)Sc1ccc(C)cc1
4.506,training,CCCCCCCCCCF
3.9549999,training,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
4.1059999,training,FCCOC(Cl)C(Cl)(Cl)Cl
1.337,training,FC(Cl)C(F)(Cl)Cl
1.712,training,FC(F)(Cl)C(Cl)Cl
4.5479999,training,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
3.7379999,training,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
2.4100001,training,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
2.2969999,training,COC(F)=C(C(F)(F)F)C(F)(F)F
2.848,training,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
1.924,training,Fc1cc(F)c(F)c(F)c1F
2.152,training,Nc1ccc(F)c([N+](=O)[O-])c1
2.372,training,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
2.197,training,Nc1ccc(F)cc1F
2.4260001,training,Nc1ccc(F)cc1
3.5009999,training,CC(C)CNC(=O)CF
4.1079998,training,OCCF
1.7539999,training,N#CCC(=O)O
4.9180002,training,O=C(CF)OCCOC(=O)CF
1.7410001,training,OCC(F)(F)C(F)(F)C(F)(F)F
2.5799999,training,FC(F)(F)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)F
1.937,training,N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N
2.076,training,OCC(F)(F)C(F)(F)C(F)(F)CO
2.4679999,training,O=C1OC(c2cc(I)c(O)c(I)c2)(c2cc(I)c(O)c(I)c2)c2ccccc21
2.056,training,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
3.1199999,training,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
1.918,training,FC(F)(F)c1ccccc1Br
4.4499998,training,FC(F)(F)c1ccc2[nH]c(C(F)(F)F)nc2c1
3.5020001,training,Cc1ccc2[nH]c(C(F)(F)F)nc2c1
4.3779998,training,Cc1ccc(NC(=O)CF)cc1
4.9320002,training,O=C(CF)Nc1ccc(F)cc1
1.926,training,Fc1ccc(SCc2ccc(Cl)cc2)cc1
2.783,training,FC(Cl)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
1.462,training,COC(F)(F)C(F)Cl
1.3789999,training,CC(O)CF
1.7359999,training,CC(=O)C(C)=O
4.2719998,training,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
3.04,training,CNCCCC1c2ccccc2C=Cc2ccccc21
3.0580001,training,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
2.3429999,training,OCc1c(F)c(F)c(F)c(F)c1F
1.756,training,Cc1ncc([N+](=O)[O-])n1CCO
2.901,training,O=[N+]([O-])c1ccc(F)cc1F
2.8410001,training,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2
1.801,training,FC(F)=C(F)c1ccccc1
1.664,training,C1=Cc2ccccc2CC1
4.4200001,training,COC(=O)CF
1.743,training,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
4.2849998,training,O=C(CF)Nc1ccccn1
1.812,training,Fc1ccc(Br)cc1
1.339,training,Fc1ccccc1
2.0929999,training,S=C(Cl)Cl
1.425,training,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2
2.704,training,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1
3.263,training,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
3.4000001,training,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
1.697,training,CC(C)C12CCC(C)(CC1)O2
2.845,training,C#CC(=O)O
2.174,training,CS(=O)(=O)N(CCI)CCI
3.0539999,training,CS(=O)(=O)OCCN(CCOS(C)(=O)=O)S(C)(=O)=O
1.992,training,C[C@H](CCC(=O)O)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O
2.5050001,training,CCC(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C
2.6670001,training,CC(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)C=C(C)C
2.428,training,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
1.847,training,Oc1cccc2cc3cccc(O)c3c(O)c12
4.0139999,training,C/C=C1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)C23
3.6359999,training,C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)C23
2.4820001,training,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C
2.132,training,C/C=C/C(=O)N(CC)c1ccccc1C
1.925,training,COc1ccc2ccc(=O)oc2c1CC=C(C)C
1.976,training,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
1.952,training,CC(=O)NC(=O)c1ccccc1O
1.517,training,CC/C=C/CC1=C(C)CCC1=O
1.321,training,Cc1ccc(C)c(C)c1C
2.312,training,O[C@@H]([C@H](O)[C@@H](O)CBr)[C@@H](O)CBr
2.1070001,training,Cc1ccc(C(C)C)cc2c(C)ccc1-2
1.748,training,O=C1CCOc2ccccc21
2.773,training,Nc1ccc(-c2ccccc2N)cc1
1.993,training,C[C@H](N)[C@H](O)c1ccccc1
1.95,training,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1
3.141,training,CCCC(Cc1ccccc1)N1CCCC1
2.8269999,training,C(=N/C(/N=C/c1ccco1)c1ccco1)\c1ccco1
1.791,training,C/C(=C\C(=O)c1ccccc1)c1ccccc1
2.5050001,training,[O-][N+](=Nc1ccccc1)c1ccccc1
2.348,training,CC(C)C(Br)C(=O)NC(N)=O
1.483,training,CC1OCCO1
3.8989999,training,Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
1.994,training,C/C(=C\C(=O)O)C(=O)O
0.921,training,C1=CC2CCC1C2
2.5999999,training,FC(Cl)(Cl)c1ccccc1
3.0190001,training,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1
1.791,training,O=C(CCCl)NCc1ccccc1
1.425,training,O=C1CCCCCO1
1.814,training,CC(C)=CCCC(C)CC(=O)O
2.7030001,training,CCOC(=S)SSC(=S)OCC
2.4419999,training,O=C1CNC(=S)N1
2.168,training,Cc1cc(O)cc(O)c1
3.651,training,Nc1ccncc1
1.638,training,C1CSCCS1
1.549,training,C1CNCCNC1
5.0380001,training,CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(O)C=C12
6.1589999,training,CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(OC3OC(CO)C(O)C(O)C3O)C=C12
2.4890001,training,CC1(C)C2CCC1(C)[C@@H](O)C2
3.178,training,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
2.6670001,training,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1.587,training,CCC(C(=O)O)C1(O)CCCCC1
2.589,training,C=CCC(CC)(CC)C(N)=O
1.1,training,CC(C)CS
2.2839999,training,CC[C@H](C)N
2.618,training,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
2.342,training,CCOC(O)C(Cl)(Cl)Cl
2.4990001,training,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
5.0450001,training,Cc1[nH]c(=O)[nH]c(=O)c1N(CCCl)CCCl
2.527,training,CC(=O)C1C(=O)C=C(C)OC1=O
2.155,training,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
2.7620001,training,O=c1ccc2ccc3occc3c2o1
2.5940001,training,CC(C)NCC(O)COc1cccc2ccccc12
1.534,training,O=C(Nc1ccc(O)cc1)c1ccccc1O
1.799,training,Cc1ccccc1C(C)C
2.244,training,C=CCC(C(=O)NC(N)=O)C(C)C
1.961,training,OC1CCCc2ccccc21
2.2149999,training,O=C1CCCc2ccccc21
3.053,training,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
2.122,training,OC1CCc2ccccc2C1
1.612,training,COc1ccc2ccc(=O)oc2c1
2.9779999,training,O=C(O)c1cc2ccccc2oc1=O
2.2620001,training,COc1ccccc1OCC(O)COC(N)=O
1.892,training,c1cncc(C2=NCCC2)c1
1.46,training,CCCCOC(=O)C1=CC(=O)CC(C)(C)O1
2.3310001,training,Cc1ccccc1OCC(O)COC(N)=O
2.7049999,training,CN1CSC(=S)N(C)C1
3.803,training,O=C(CCl)CCl
4.4520001,training,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
1.655,training,Cc1cccc(C(C)C)c1
1.438,training,C[n+]1cccc(C(=O)[O-])c1
5.138,training,Cc1cc(N(C)C)nc(Cl)n1
2.154,training,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
2.5940001,training,NCC(O)c1cccc(O)c1
2.0999999,training,CCc1cc(C(N)=S)ccn1
1.86,training,C=C(C)C1CC=C(CO)CC1
2.572,training,CCCCc1ccc(C(=O)O)nc1
1.391,training,COc1ccc(/C=C/C(=O)O)cc1O
4.8330002,training,CCN(CCCl)CCCl
1.745,training,NC(=O)NCc1ccccc1
1.113,training,CCCCCOC(=O)CCC
2.0999999,training,ClC=CCl
1.452,training,CC(=O)OC(C)(C)C
3.618,training,Cl/C=C/[As](Cl)Cl
2.6040001,training,CCOC(=O)Cl
1.449,training,CC(C)=CC(=O)O
1.564,training,CCC(=O)CC(C)CC
2.494,training,CCCC(C)OC(N)=O
3.9519999,training,N#CCCCl
2.687,training,ClCOCCl
2.767,training,C1=CCC=C1
1.654,training,CCCCCC(C)O
2.381,training,CC(C)CCCC(C)N
3.0940001,training,CCCCON=O
3.2090001,training,C1=CC=CCC=C1
2.7620001,training,N#CC(Cl)(Cl)Cl
3.6700001,training,O=P(N1CC1)(N1CC1)N1CC1
2.484,training,CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2
2.687,training,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
2.704,training,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
2.0969999,training,C=C(C)Cn1c(N)cc(=O)n(C)c1=O
2.1029999,training,COc1ccc(OC)c(C(O)C(C)NC(C)C)c1
2.237,training,O=C1CCCC2C3CC(CN12)C1CCCCN1C3
2.967,training,S=C=Nc1cccc2ccccc12
2.007,training,CCC/C=C1\OC(=O)c2ccccc21
2.4809999,training,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
2.9579999,training,c1cc(-c2ccncc2)ccn1
2.96,training,ClCCN(CCCl)c1ccccc1
2.4519999,training,OC(CNc1ccccn1)c1ccccc1
2.0050001,training,Nc1ccc(Cl)cc1Cl
1.487,training,Cc1cccs1
2.6270001,training,O=[N+]([O-])c1cccc(O)c1
1.507,training,O=Cc1ccc([N+](=O)[O-])cc1
1.568,training,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O
1.626,training,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
2.398,training,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
2.7249999,training,C#CCN(C)Cc1ccccc1
4.612,training,ClCCN(CCCl)CCCl
1.6670001,training,Clc1ccc(OCOc2ccc(Cl)cc2)cc1
2.97,training,Nc1ncc(/C=C/c2ccc([N+](=O)[O-])o2)nn1
2.2460001,training,OCC1CO1
3.007,training,CN=C=S
2.2850001,training,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
1.0089999,training,N=C(N)N[N+](=O)[O-]
2.869,training,O/N=C/C=N/O
1.467,training,CCCCCCC(C)I
2.487,training,C=CCOCC=C
2.8380001,training,C=CO
1.268,training,CC1(C)CO1
2.0739999,training,CC1=CCC(O)(C(C)C)CC1
4.4710002,training,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
2.0280001,training,C=C(C)CCl
1.744,training,C/C(Cl)=C\Cl
2.7650001,training,CC(=O)C(C)C
1.8150001,training,CC1(C)C2CC=C(C=O)C1C2
2.694,training,O=C(O)C(Cl)CCl
2.372,training,CC(C)C(Br)C(=O)O
1.5089999,training,CC(C)C(=O)C(C)C
1.85,training,O=S(=O)(O)c1c(O)ccc2ccccc12
2.5,training,OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O
2.0139999,training,CC(=O)c1ccccc1[N+](=O)[O-]
2.652,training,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1
1.983,training,CCc1ccccc1N
2.4820001,training,CCN(CC)c1nc(Cl)nc(N(CC)CC)n1
2.8540001,training,CC(C)CC(=O)CC1(C)CCC(c2ccoc2)O1
1.4809999,training,CCCCC(O)c1ccccc1
2.7,training,S=c1[nH]c2ccccc2[nH]1
1.7539999,training,CC1CCCCC1=O
2.4489999,training,Oc1cc(Cl)ccc1Cl
1.635,training,CSCCC(O)C(=O)O
1.673,training,CCC(O)CC
0.75099999,training,CCC(O)CO
0.79100001,training,Nn1cnnc1
2.645,training,C=CCC1=C(C)C(OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O
1.478,training,Cc1ccc(N=C=O)cc1N=C=O
1.7970001,training,CC(C)NCC(O)c1cc(O)cc(O)c1
1.751,training,Oc1ccc(/N=C/c2ccccc2)cc1
1.4960001,training,Cc1ccc(CO)cc1
2.891,training,CCN(CC)CCSSCCN(CC)CC
1.563,training,CCCC(=O)CC
1.005,training,CCC(C)OC=O
1.793,training,CCCCC(O)CC
2.1270001,training,Cc1ccc(C)nc1
1.416,training,CCCCOC(=O)CC
1.594,training,C/C=C/Cl
1.187,training,CC(C)CC=O
1.401,training,CC1=CCC(=O)O1
2.072,training,Nc1cccc(O)c1
1.148,training,CCCCOC(=O)CC(C)=O
1.587,training,CCCCC(C)=O
2.3280001,training,C=CCCC(=O)O
2.8870001,training,C=CCOC(C)=O
2.3299999,training,C=CBr
1.367,training,C=CN
1.5190001,training,COP(=O)(OC)N1CCOCC1
4.211,training,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)SCC
2.079,training,CC(Cl)C(Cl)Cl
2.132,training,CC(Cl)C(=O)O
1.4069999,training,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
1.523,training,CCC(=O)C(C)=O
1.885,training,c1ccc(N(c2ccccc2)c2ccccc2)cc1
2.5739999,training,c1ccc(P(c2ccccc2)c2ccccc2)cc1
1.511,training,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1
3.0120001,training,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
1.641,training,COC(=O)c1ccccc1OC
2.632,training,CCP(c1ccccc1)c1ccccc1
2.244,training,Cc1ccc(OC(=O)c2ccccc2O)cc1
1.654,training,C=CCc1cc(OC)c2c(c1)OCO2
2.793,training,Cc1c(O)cccc1O
2.365,training,Clc1cc(Cl)c(Cl)c(Cl)c1Cl
2.4030001,training,Nc1cc(Cl)c(N)c(Cl)c1
2.095,training,NC(=O)c1ccccc1Cl
2.3540001,training,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
2.6240001,training,COC(=O)c1ccco1
1.628,training,COc1ccc(C(=O)c2ccccc2)cc1
1.888,training,ClCc1ccccc1CCl
1.92,training,Cc1ccccc1N=C=O
2.4779999,training,COc1ccc(N)cc1N
2.8659999,training,CCOC(=O)N(C)N=O
3.7019999,training,Oc1ccc(Br)cc1Br
1.635,training,CC1=CC(=O)OC1=O
1.085,training,NCC(O)CO
1.5089999,training,CC(=O)N[C@@H](CS)C(=O)O
2.434,training,CCSC(=S)N(C)C
1.848,training,CC[As](CC)CC
2.02,training,CC(C)(O)c1ccccc1
2.9260001,training,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
2.5469999,training,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-]
1.699,training,Cc1ccc(C=O)o1
1.592,training,Cc1cccc(C#N)c1
2.1070001,training,O=[N+]([O-])OCC(CO)O[N+](=O)[O-]
1.773,training,O=C(O)/C=C/c1ccccc1
2.2360001,training,S=C(NNc1ccccc1)NNc1ccccc1
2.1070001,training,OCCOCc1ccccc1
2.013,training,C(=N/c1ccccc1)\Nc1ccccc1
1.377,training,OCCN1CCOCC1
1.34,training,CC(=O)OC1CCCCC1
1.3940001,training,CCc1ccc(C)cc1
1.719,training,C=Cc1ccc(C)cc1
1.359,training,CC/C=C(\C)C=O
3.631,training,CCOC(=O)CI
2.829,training,CCOC(=O)CS
1.58,training,C/C=C/C(=O)OCC
2.4549999,training,CCOC(=O)C=[N+]=[N-]
1.073,training,CC(=O)OCC(C)OC(C)=O
2.233,training,O=[N+]([O-])OCC(O)CO[N+](=O)[O-]
1.9859999,training,CCOC(=O)/C=C/C(=O)OCC
2.6070001,training,O=[N+]([O-])OCC(O)CO
2.01,training,COC(=O)/C=C\C(=O)OC
1.808,training,COC(=O)/C=C/C(=O)OC
3.536,training,OCCI
3.0439999,training,CN=C=O
1.42,training,C/C=C/C(C)=O
1.181,training,CC(O)CC(C)O
3.2079999,training,Cc1ccc(C)[nH]1
2.845,training,O=NN(CC(F)(F)F)CC(F)(F)F
1.978,training,Cc1cccc(I)c1
2.5940001,training,C#CCOC(C)=O
1.74,training,CCCOC(N)=O
2.7049999,training,C=CSC=C
2.424,training,CC(C)=NN=C(C)C
1.501,training,OCCCCCCO
1.4299999,training,CCOCCOCC
1.132,training,COCCOCCOC(C)=O
2.3989999,training,ClCC(Cl)(Cl)Cl
1.87,training,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1
2.102,training,CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1
1.888,training,Oc1ccc2ccccc2c1Cl
2.0969999,training,Clc1cc(Cl)c(Cl)c(Cl)c1
2.194,training,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
2.4119999,training,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1.7589999,training,CC(=S)Nc1ccccc1
3.151,training,O=C1C=CC(=NCl)C=C1
2.915,training,CCOC(=O)CC(=O)CCl
1.043,training,CCOC(=O)C=C(C)C
1.271,training,S=c1[nH]c(=S)[nH]c(=S)[nH]1
3.109,training,ClCCOCCOCCOCCCl
3.789,training,CCSCCSP(=S)(OC)OC
4.1269999,training,NC(=O)CF
1.929,training,C=CCn1c(N)cc(=O)n(CC)c1=O
2.513,training,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
2.059,training,CC(C)c1ccccc1N
2.4349999,training,CCCc1ccccc1O
3.983,training,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C
2.779,training,CN(C)c1nc(N(C)C)nc(N(C)C)n1
2.4349999,training,CCCc1ccc(O)cc1
1.393,training,C1COCO1
1.669,training,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
2.9960001,training,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
3.8529999,training,CNC(=O)Oc1cc(C)c(C)cc1Cl
2.5669999,training,CCNc1nc(NCC)nc(OC)n1
4.3169999,training,CCC(C)c1cccc(OC(=O)NC)c1
2.1389999,training,C=C1CC(=O)O1
4.8969998,training,CCOP(=O)(OCC)C(O)(C(F)F)C(F)F
1.83,training,CN(C)P(=O)(N(C)C)N(C)C
3.7980001,training,CSP(=O)(SC)SC
1.548,training,C=CCOCC(CC)(CO)CO
3.418,training,C[As](C)C#N
3.1400001,training,NC(=O)CBr
2.7809999,training,CCSP(SCC)SCC
2.595,training,ClCCOCCC(OCCCl)OCCCl
1.4069999,training,C=COC=O
2.694,training,CCSCCCl
3.007,training,CCCCCCC(C)N
